Date,AAPL,AMZN,FB,GOOGL,NFLX
2012-09-26,20.414350509643555,249.6699981689453,20.6200008392334,377.10711669921875,7.875714302062988
2012-09-27,20.909683227539062,256.5899963378906,20.31999969482422,378.6286315917969,7.935714244842529
2012-09-28,20.473276138305664,254.32000732421875,21.65999984741211,377.62762451171875,7.7771430015563965
2012-10-01,20.23665428161621,252.00999450683594,21.989999771118164,381.2712707519531,8.007143020629883
2012-10-02,20.295578002929688,250.60000610351562,22.270000457763672,378.8738708496094,8.065713882446289
2012-10-03,20.606775283813477,255.9199981689453,21.829999923706055,381.6316223144531,8.9399995803833
2012-10-04,20.464065551757812,260.4700012207031,21.950000762939453,384.409423828125,9.524285316467285
2012-10-05,20.027965545654297,258.510009765625,20.90999984741211,384.2091979980469,9.50857162475586
2012-10-08,19.585411071777344,259.05999755859375,20.399999618530273,379.2992858886719,10.502857208251953
2012-10-09,19.514219284057617,250.9600067138672,20.229999542236328,372.41741943359375,9.361428260803223
2012-10-10,19.66950225830078,244.99000549316406,19.639999389648438,372.65264892578125,9.357142448425293
2012-10-11,19.276365280151367,244.22000122070312,19.75,376.1161193847656,9.425714492797852
2012-10-12,19.325782775878906,242.36000061035156,19.520000457763672,372.74774169921875,9.1899995803833
2012-10-15,19.48076057434082,244.17999267578125,19.520000457763672,370.8608703613281,9.251428604125977
2012-10-16,19.942033767700195,243.94000244140625,19.479999542236328,372.72271728515625,9.435714721679688
2012-10-17,19.78305435180664,247.49000549316406,19.8799991607666,378.12310791015625,9.78857135772705
2012-10-18,19.415700912475586,244.85000610351562,18.979999542236328,347.84783935546875,9.622857093811035
2012-10-19,18.71596908569336,240.0,19.0,341.2362365722656,9.282856941223145
2012-10-22,19.45836067199707,233.77999877929688,19.31999969482422,339.6746826171875,9.697142601013184
2012-10-23,18.823991775512695,234.30999755859375,19.5,340.5155029296875,9.74571418762207
2012-10-24,18.930484771728516,228.49000549316406,23.229999542236328,338.9889831542969,8.588571548461914
2012-10-25,18.70676040649414,222.9199981689453,22.559999465942383,339.2192077636719,8.787142753601074
2012-10-26,18.53673553466797,238.24000549316406,21.940000534057617,337.91290283203125,9.9399995803833
2012-10-31,18.270341873168945,232.88999938964844,21.110000610351562,340.490478515625,11.319999694824219
2012-11-01,18.30779457092285,232.13999938964844,21.209999084472656,344.1391296386719,11.09857177734375
2012-11-02,17.70197296142578,232.4199981689453,21.18000030517578,344.3042907714844,10.985713958740234
2012-11-05,17.94196891784668,234.3300018310547,21.25,341.8218078613281,11.177143096923828
2012-11-06,17.88764190673828,237.55999755859375,21.170000076293945,341.2012023925781,10.90999984741211
2012-11-07,17.20321273803711,232.05999755859375,20.469999313354492,333.8938903808594,11.097143173217773
2012-11-08,16.578903198242188,227.35000610351562,19.989999771118164,326.4714660644531,10.85285758972168
2012-11-09,16.865934371948242,226.30999755859375,19.209999084472656,331.8468322753906,11.128571510314941
2012-11-12,16.735523223876953,226.47000122070312,20.06999969482422,333.2832946777344,11.170000076293945
2012-11-13,16.737680435180664,226.60000610351562,19.860000610351562,329.8548583984375,11.372857093811035
2012-11-14,16.552082061767578,222.9499969482422,22.360000610351562,326.6015930175781,11.39714241027832
2012-11-15,16.20493507385254,220.60000610351562,22.170000076293945,323.9539489746094,11.640000343322754
2012-11-16,16.26844024658203,225.22999572753906,23.559999465942383,323.9139099121094,11.557143211364746
2012-11-19,17.4415283203125,229.7100067138672,22.920000076293945,334.439453125,11.622857093811035
2012-11-20,17.29292869567871,233.77999877929688,23.100000381469727,335.3203125,11.771428108215332
2012-11-21,17.317285537719727,238.02999877929688,24.31999969482422,333.2682800292969,11.857142448425293
2012-11-23,17.619421005249023,239.8800048828125,24.0,334.3193054199219,11.850000381469727
2012-11-26,18.175289154052734,243.6199951171875,25.940000534057617,330.9059143066406,11.722857475280762
2012-11-27,18.02884292602539,243.39999389648438,26.149999618530273,335.6907043457031,11.868571281433105
2012-11-28,17.97211456298828,247.11000061035156,26.360000610351562,342.17718505859375,11.747142791748047
2012-11-29,18.1700439453125,251.27000427246094,27.31999969482422,346.2912902832031,11.625714302062988
2012-11-30,18.04425811767578,252.0500030517578,28.0,349.5345458984375,11.672857284545898
2012-12-03,18.072315216064453,250.3300018310547,27.040000915527344,347.97296142578125,10.857142448425293
2012-12-04,17.75352668762207,252.49000549316406,27.459999084472656,345.8608703613281,12.378571510314941
2012-12-05,16.61096954345703,253.9600067138672,27.709999084472656,344.2542419433594,11.90999984741211
2012-12-06,16.871477127075195,253.3699951171875,26.969999313354492,345.9109191894531,12.3100004196167
2012-12-07,16.44016456604004,253.27000427246094,27.489999771118164,342.44744873046875,12.282856941223145
2012-12-10,16.334421157836914,247.77000427246094,27.84000015258789,343.05303955078125,12.114285469055176
2012-12-11,16.69112205505371,250.69000244140625,27.979999542236328,348.7887878417969,12.29714298248291
2012-12-12,16.61743927001953,251.75999450683594,27.579999923706055,349.1291198730469,12.96142864227295
2012-12-13,16.330411911010742,251.25,28.239999771118164,351.7016906738281,13.222857475280762
2012-12-14,15.716891288757324,249.19000244140625,26.809999465942383,351.3313293457031,13.328571319580078
2012-12-17,15.995597839355469,253.86000061035156,26.75,360.7507629394531,13.528571128845215
2012-12-18,16.46021270751953,260.3999938964844,27.709999084472656,360.8959045410156,13.662857055664062
2012-12-19,16.226205825805664,257.989990234375,27.40999984741211,360.4154052734375,13.425714492797852
2012-12-20,16.085004806518555,261.5,27.360000610351562,361.5415344238281,13.357142448425293
2012-12-21,16.011011123657227,256.9200134277344,26.260000228881836,358.1731872558594,13.048571586608887
2012-12-24,16.036911010742188,258.6199951171875,26.93000030517578,355.1051025390625,12.890000343322754
2012-12-26,15.815857887268066,248.6300048828125,26.510000228881836,354.789794921875,12.949999809265137
2012-12-27,15.879364967346191,248.30999755859375,26.049999237060547,353.4985046386719,12.928571701049805
2012-12-28,15.710729598999023,245.17999267578125,25.90999984741211,350.3553466796875,12.761428833007812
2012-12-31,16.406869888305664,250.8699951171875,26.6200008392334,354.0440368652344,13.227143287658691
2013-01-02,16.926660537719727,257.30999755859375,28.0,361.98699951171875,13.144286155700684
2013-01-03,16.713014602661133,258.4800109863281,27.770000457763672,362.19720458984375,13.798571586608887
2013-01-04,16.24747657775879,259.1499938964844,28.760000228881836,369.3543395996094,13.71142864227295
2013-01-07,16.15190887451172,268.4599914550781,29.420000076293945,367.74273681640625,14.171428680419922
2013-01-08,16.19537925720215,266.3800048828125,29.059999465942383,367.01702880859375,13.880000114440918
2013-01-09,15.9422607421875,266.3500061035156,30.59000015258789,369.429443359375,13.701428413391113
2013-01-10,16.1398868560791,265.3399963378906,31.299999237060547,371.1111145019531,14.0
2013-01-11,16.04092025756836,267.94000244140625,31.719999313354492,370.3653564453125,14.470000267028809
2013-01-14,15.469022750854492,272.7300109863281,30.950000762939453,361.98699951171875,14.778571128845215
2013-01-15,14.980978012084961,271.8999938964844,30.100000381469727,362.82781982421875,14.527142524719238
2013-01-16,15.602822303771973,268.92999267578125,29.850000381469727,357.95294189453125,13.925714492797852
2013-01-17,15.497692108154297,270.4800109863281,30.139999389648438,356.0160217285156,13.95714282989502
2013-01-18,15.41506576538086,272.1199951171875,29.65999984741211,352.60760498046875,14.167142868041992
2013-01-22,15.562127113342285,270.19000244140625,30.729999542236328,351.7867736816406,13.972857475280762
2013-01-23,15.84699535369873,268.1099853515625,30.81999969482422,371.1211242675781,14.751428604125977
2013-01-24,13.888975143432617,273.4599914550781,31.079999923706055,377.48248291015625,20.979999542236328
2013-01-25,13.561558723449707,283.989990234375,31.540000915527344,377.21221923828125,24.222856521606445
2013-01-28,13.868316650390625,276.0400085449219,32.470001220703125,375.7407531738281,23.158571243286133
2013-01-29,14.128520965576172,260.3500061035156,30.790000915527344,377.21722412109375,24.15999984741211
2013-01-30,14.084129333496094,272.760009765625,31.239999771118164,377.29229736328125,23.957143783569336
2013-01-31,14.042816162109375,265.5,30.979999542236328,378.2232360839844,23.605714797973633
2013-02-01,13.985163688659668,265.0,29.729999542236328,388.1882019042969,23.542856216430664
2013-02-04,13.636780738830566,259.9800109863281,28.110000610351562,379.889892578125,24.96285629272461
2013-02-05,14.115266799926758,266.8900146484375,28.639999389648438,383.2532653808594,24.912857055664062
2013-02-06,14.100162506103516,262.2200012207031,29.049999237060547,385.470458984375,26.34428596496582
2013-02-07,14.519413948059082,260.2300109863281,28.649999618530273,387.36236572265625,25.994285583496094
2013-02-08,14.729036331176758,261.95001220703125,28.549999237060547,393.07806396484375,25.85285758972168
2013-02-11,14.882535934448242,257.2099914550781,28.260000228881836,391.6015930175781,25.412857055664062
2013-02-12,14.509483337402344,258.70001220703125,27.3700008392334,390.7407531738281,25.421428680419922
2013-02-13,14.481887817382812,269.4700012207031,27.90999984741211,391.8218078613281,26.610000610351562
2013-02-14,14.468860626220703,269.239990234375,28.5,394.3042907714844,26.77142906188965
2013-02-15,14.269472122192383,265.0899963378906,28.31999969482422,396.8418273925781,27.072856903076172
2013-02-19,14.264201164245605,269.75,28.93000030517578,403.8288269042969,28.064285278320312
2013-02-20,13.91875171661377,266.4100036621094,28.459999084472656,396.6266174316406,26.731428146362305
2013-02-21,13.832232475280762,265.94000244140625,27.280000686645508,398.1631774902344,26.735713958740234
2013-02-22,13.97952938079834,265.4200134277344,27.1299991607666,400.2552490234375,25.694286346435547
2013-02-25,13.731138229370117,259.8699951171875,27.270000457763672,395.7807922363281,25.617143630981445
2013-02-26,13.922473907470703,259.3599853515625,27.389999389648438,395.46044921875,26.29857063293457
2013-02-27,13.786030769348145,263.25,26.8700008392334,400.290283203125,26.33142852783203
2013-02-28,13.687727928161621,264.2699890136719,27.25,401.0010070800781,26.868572235107422
2013-03-01,13.348788261413574,265.739990234375,27.780000686645508,403.4985046386719,27.0528564453125
2013-03-04,13.025666236877441,273.1099853515625,27.719999313354492,411.1611633300781,25.887142181396484
2013-03-05,13.3695650100708,275.5899963378906,27.520000457763672,419.7197265625,25.961427688598633
2013-03-06,13.19963264465332,273.7900085449219,27.450000762939453,416.1061096191406,26.13428497314453
2013-03-07,13.352201461791992,273.8800048828125,28.579999923706055,416.7167053222656,25.937143325805664
2013-03-08,13.387554168701172,274.19000244140625,27.959999084472656,416.1761779785156,26.385713577270508
2013-03-11,13.578261375427246,271.239990234375,28.139999389648438,417.82781982421875,25.77857208251953
2013-03-12,13.285530090332031,274.1300048828125,27.829999923706055,414.2192077636719,26.015714645385742
2013-03-13,13.283048629760742,275.1000061035156,27.079999923706055,413.06805419921875,27.479999542236328
2013-03-14,13.41174030303955,265.739990234375,27.040000915527344,411.1811828613281,26.90999984741211
2013-03-15,13.757810592651367,261.82000732421875,26.649999618530273,407.55755615234375,26.407142639160156
2013-03-18,14.131790161132812,257.8900146484375,26.489999771118164,404.2992858886719,26.51285743713379
2013-03-19,14.093645095825195,256.4100036621094,26.549999237060547,406.0660705566406,25.90999984741211
2013-03-20,14.018912315368652,257.2799987792969,25.860000610351562,407.76275634765625,26.149999618530273
2013-03-21,14.039067268371582,253.38999938964844,25.739999771118164,406.0360412597656,25.998571395874023
2013-03-22,14.32374095916748,257.75,25.729999542236328,405.560546875,25.899999618530273
2013-03-25,14.375523567199707,256.0199890136719,25.1299991607666,405.2252197265625,25.8271427154541
2013-03-26,14.299860954284668,260.30999755859375,25.209999084472656,406.6166076660156,27.229999542236328
2013-03-27,14.018912315368652,265.29998779296875,26.09000015258789,401.7317199707031,27.177143096923828
2013-03-28,13.726799011230469,266.489990234375,25.579999923706055,397.49249267578125,27.040000915527344
2013-04-01,13.300416946411133,261.6099853515625,25.530000686645508,400.9960021972656,26.06142807006836
2013-04-02,13.327702522277832,263.32000732421875,25.420000076293945,406.92694091796875,25.24142837524414
2013-04-03,13.39592456817627,259.0299987792969,26.25,403.5035095214844,24.248571395874023
2013-04-04,13.26351261138916,259.0799865722656,27.06999969482422,397.93292236328125,23.812856674194336
2013-04-05,13.123350143432617,255.47999572753906,27.389999389648438,391.91693115234375,23.522857666015625
2013-04-08,13.216689109802246,258.95001220703125,26.850000381469727,387.81280517578125,23.29428482055664
2013-04-09,13.240564346313477,261.1400146484375,26.59000015258789,389.2142028808594,24.194286346435547
2013-04-10,13.510663032531738,264.7699890136719,27.56999969482422,395.4854736328125,23.724285125732422
2013-04-11,13.468486785888672,269.8500061035156,28.020000457763672,395.590576171875,24.715713500976562
2013-04-12,13.328014373779297,272.8699951171875,27.399999618530273,395.42041015625,24.742856979370117
2013-04-15,13.019465446472168,267.7200012207031,26.520000457763672,391.3563537597656,25.214284896850586
2013-04-16,13.217617988586426,272.3399963378906,26.920000076293945,397.08209228515625,25.121429443359375
2013-04-17,12.490751266479492,267.3999938964844,26.6299991607666,391.6716613769531,24.194286346435547
2013-04-18,12.157392501831055,259.4200134277344,25.690000534057617,383.3383483886719,23.402856826782227
2013-04-19,12.110260009765625,260.32000732421875,25.729999542236328,400.3353271484375,23.338571548461914
2013-04-22,12.362679481506348,263.54998779296875,25.969999313354492,400.4554443359375,24.90999984741211
2013-04-23,12.594009399414062,268.8999938964844,25.979999542236328,404.3543395996094,30.998571395874023
2013-04-24,12.573235511779785,268.7799987792969,26.110000610351562,407.13214111328125,30.959999084472656
2013-04-25,12.66378402709961,274.70001220703125,26.139999389648438,404.9549560546875,30.535715103149414
2013-04-26,12.937292098999023,254.80999755859375,26.850000381469727,401.1111145019531,30.792856216430664
2013-04-29,13.337935447692871,249.74000549316406,26.979999542236328,409.93994140625,30.715713500976562
2013-04-30,13.730520248413086,253.80999755859375,27.770000457763672,412.69769287109375,30.867143630981445
2013-05-01,13.622295379638672,248.22999572753906,27.43000030517578,410.6256408691406,30.415714263916016
2013-05-02,13.815486907958984,252.5500030517578,28.969999313354492,415.22021484375,30.641427993774414
2013-05-03,13.9537935256958,258.04998779296875,28.309999465942383,423.2832946777344,30.492856979370117
2013-05-06,14.286528587341309,255.72000122070312,27.56999969482422,431.2062072753906,30.09857177734375
2013-05-07,14.222956657409668,257.7300109863281,26.889999389648438,429.0440368652344,29.464284896850586
2013-05-08,14.383586883544922,258.67999267578125,27.1200008392334,437.25225830078125,29.801427841186523
2013-05-09,14.258102416992188,260.1600036621094,27.040000915527344,436.1761779785156,30.915714263916016
2013-05-10,14.13948917388916,263.6300048828125,26.68000030517578,440.5555419921875,31.09857177734375
2013-05-13,14.194741249084473,264.510009765625,26.81999969482422,439.2041931152344,32.76856994628906
2013-05-14,13.855118751525879,268.3299865722656,27.06999969482422,443.9939880371094,33.424285888671875
2013-05-15,13.386579513549805,266.55999755859375,26.600000381469727,458.4034118652344,34.771427154541016
2013-05-16,13.565442085266113,264.1199951171875,26.1299991607666,452.38739013671875,33.861427307128906
2013-05-17,13.524240493774414,269.8999938964844,26.25,455.0450439453125,34.14285659790039
2013-05-20,13.82608699798584,267.6300048828125,25.760000228881836,454.7197265625,34.22142791748047
2013-05-21,13.724014282226562,268.8599853515625,25.65999984741211,453.9389343261719,33.869998931884766
2013-05-22,13.776769638061523,262.9599914550781,25.15999984741211,445.1551513671875,32.65142822265625
2013-05-23,13.80142879486084,261.79998779296875,25.059999465942383,441.8368225097656,32.31142807006836
2013-05-24,13.895383834838867,261.739990234375,24.309999465942383,437.09710693359375,32.67714309692383
2013-05-28,13.77957820892334,267.2900085449219,24.100000381469727,441.0760803222656,30.59857177734375
2013-05-29,13.889142990112305,265.5299987792969,23.31999969482422,434.589599609375,30.76285743713379
2013-05-30,14.096099853515625,266.8299865722656,24.549999237060547,435.8158264160156,31.808570861816406
2013-05-31,14.038351058959961,269.20001220703125,24.350000381469727,436.0460510253906,32.32143020629883
2013-06-03,14.069252014160156,266.8800048828125,23.850000381469727,434.2492370605469,31.709999084472656
2013-06-04,14.025238990783691,265.70001220703125,23.520000457763672,429.97998046875,32.18714141845703
2013-06-05,13.894137382507324,267.1700134277344,22.899999618530273,430.2802734375,31.9228572845459
2013-06-06,13.686556816101074,267.8299865722656,22.969999313354492,432.75274658203125,31.105714797973633
2013-06-07,13.79112434387207,276.8699951171875,23.290000915527344,440.3052978515625,31.459999084472656
2013-06-10,13.699980735778809,281.07000732421875,24.329999923706055,445.5555419921875,31.56142807006836
2013-06-11,13.659709930419922,274.7799987792969,24.030000686645508,440.3453369140625,30.637142181396484
2013-06-12,13.490839958190918,271.6700134277344,23.770000457763672,436.4264221191406,29.662857055664062
2013-06-13,13.608519554138184,275.7900085449219,23.729999542236328,438.9389343261719,30.770000457763672
2013-06-14,13.424036979675293,273.989990234375,23.6299991607666,437.95794677734375,30.56999969482422
2013-06-17,13.484907150268555,278.05999755859375,24.020000457763672,443.5685729980469,32.74714279174805
2013-06-18,13.477724075317383,281.760009765625,24.209999084472656,450.7607727050781,32.689998626708984
2013-06-19,13.203970909118652,278.1600036621094,24.309999465942383,450.7908020019531,33.18714141845703
2013-06-20,13.011685371398926,273.44000244140625,23.899999618530273,442.81280517578125,31.931428909301758
2013-06-21,12.907429695129395,273.3599853515625,24.530000686645508,440.9059143066406,30.985713958740234
2013-06-24,12.565309524536133,270.6099853515625,23.940000534057617,435.330322265625,30.799999237060547
2013-06-25,12.568120002746582,272.0899963378906,24.25,433.5335388183594,30.41428565979004
2013-06-26,12.425779342651367,277.57000732421875,24.15999984741211,437.26226806640625,30.299999237060547
2013-06-27,12.291865348815918,277.54998779296875,24.65999984741211,438.9739685058594,30.709999084472656
2013-06-28,12.377708435058594,277.69000244140625,24.8799991607666,440.6256408691406,30.15571403503418
2013-07-01,12.77382755279541,282.1000061035156,24.809999465942383,444.3843994140625,32.040000915527344
2013-07-02,13.063190460205078,283.7300109863281,24.40999984741211,441.5965881347656,31.637142181396484
2013-07-03,13.135297775268555,284.0299987792969,24.520000457763672,443.6586608886719,31.558570861816406
2013-07-05,13.029790878295898,285.8800048828125,24.3700008392334,447.19219970703125,32.157142639160156
2013-07-08,12.95581340789795,290.5899963378906,24.709999084472656,452.99798583984375,33.29999923706055
2013-07-09,13.183679580688477,291.5299987792969,25.479999542236328,453.07305908203125,35.34000015258789
2013-07-10,13.1331148147583,292.3299865722656,25.799999237060547,453.4484558105469,34.83142852783203
2013-07-11,13.337883949279785,299.6600036621094,25.809999465942383,460.58056640625,34.88142776489258
2013-07-12,13.313535690307617,307.54998779296875,25.90999984741211,461.96197509765625,36.751426696777344
2013-07-15,13.34256649017334,306.57000732421875,26.280000686645508,462.80780029296875,36.854286193847656
2013-07-16,13.428717613220215,306.8699951171875,26.31999969482422,460.2652587890625,37.211429595947266
2013-07-17,13.432150840759277,308.69000244140625,26.649999618530273,459.7347412109375,38.27428436279297
2013-07-18,13.4774169921875,304.1099853515625,26.18000030517578,455.7958068847656,38.058570861816406
2013-07-19,13.26484203338623,305.2300109863281,25.8799991607666,448.7487487792969,37.797142028808594
2013-07-22,13.307292938232422,303.4800109863281,26.049999237060547,455.8058166503906,37.422855377197266
2013-07-23,13.078797340393066,301.05999755859375,26.1299991607666,452.35235595703125,35.751426696777344
2013-07-24,13.750548362731934,298.94000244140625,26.510000228881836,451.90191650390625,34.47142791748047
2013-07-25,13.687803268432617,303.3999938964844,34.36000061035156,444.2942810058594,35.248573303222656
2013-07-26,13.765532493591309,312.010009765625,34.0099983215332,443.11810302734375,35.18714141845703
2013-07-29,13.97779369354248,306.1000061035156,35.43000030517578,441.5765686035156,34.994285583496094
2013-07-30,14.15041446685791,302.4100036621094,37.630001068115234,445.9059143066406,34.82285690307617
